"il processo di firma del contratto relativo al tuo ordine #%increment_id si è concluso con esito: %status.","le processus de signature du contrat de votre commande #%increment_id s'est terminé avec le résultat : %status."
"Se ritieni che si tratti di un errore, contatta il nostro servizio clienti. Puoi consultare il tuo ordine qui: <a href=""%url"">I miei ordini</a>","Si vous pensez qu'il s'agit d'une erreur, contactez notre service client. Vous pouvez consulter votre commande ici : <a href=""%url"">Mes commandes</a>"
"[Firma Digitale] Errore documento #%document_id (ordine %increment_id)","[Signature numérique] Erreur de document #%document_id (commande %increment_id)"
"L'elaborazione di un documento firma è terminata in errore e richiede un intervento manuale.","Le traitement d'un document de signature s'est terminé par une erreur et nécessite une intervention manuelle."
"Documento: #%document_id","Document : #%document_id"
"Ordine: #%increment_id","Commande : #%increment_id"
"Provider: %provider","Prestataire : %provider"
"Firmatario: %email","Signataire : %email"
"Errore: %message","Erreur : %message"
"Vai all'ordine in backend: <a href=""%url"">%url</a>","Ouvrir la commande dans le back-office : <a href=""%url"">%url</a>"
"[Firma Digitale] Documento #%document_id %status (ordine %increment_id)","[Signature numérique] Document #%document_id %status (commande %increment_id)"
"Il processo di firma di un documento si è concluso con esito negativo.","Le processus de signature d'un document s'est terminé par un résultat négatif."
"Esito: %status","Résultat : %status"
"In attesa","En attente"
Generato,Généré
"Inviato in firma","Envoyé pour signature"
Firmato,Signé
Rifiutato,Refusé
Scaduto,Expiré
Errore,Erreur
Annullato,Annulé
"Salvataggio in corso...","Enregistrement en cours..."
"Preferenza salvata.","Préférence enregistrée."
"Non è stato possibile salvare la preferenza. Riprova.","Impossible d'enregistrer la préférence. Veuillez réessayer."
"Attenzione: la firma resta obbligatoria per completare l'ordine.","Attention : la signature reste obligatoire pour finaliser la commande."
"Mage-OS","Mage-OS"
"Firma Digitale","Signature numérique"
"Generale","Général"
"Abilitato","Activé"
"Presa d'atto GDPR (modalità produzione)","Prise en compte RGPD (mode production)"
"Trigger di generazione predefinito","Déclencheur de génération par défaut"
"Provider di firma attivo","Fournisseur de signature actif"
"Tentativi massimi","Tentatives maximales"
"Limite documenti per riconciliazione","Limite de documents par exécution de réconciliation"
"Provider di firma","Fournisseur de signature"
"WsSign","WsSign"
"Platform URL","URL de la plateforme"
"Tenant","Tenant"
"Username (owner)","Nom d'utilisateur (owner)"
"Password","Mot de passe"
"Tipo firma","Type de signature"
"Scadenza firma (giorni)","Expiration de la signature (jours)"
"Prefisso telefonico di default","Préfixe téléphonique par défaut"
"Messaggio per il firmatario","Message pour le signataire"
"Email notifier (opzionale)","E-mail du notificateur (facultatif)"
"Allowlist IP callback","Liste blanche d'IP pour le callback"
"Mappatura stati","Mappage des statuts"
"Dummy (solo test)","Factice (test uniquement)"
"Consenti provider dummy","Autoriser le fournisseur factice"
"Ritardo auto-firma (secondi)","Délai de signature automatique (secondes)"
"Conservazione documenti (GDPR)","Conservation des documents (RGPD)"
"Elimina automaticamente oltre il periodo di conservazione","Supprimer automatiquement au-delà de la période de conservation"
"Giorni di conservazione","Jours de conservation"
"Limite documenti per esecuzione","Limite de documents par exécution"
"Spuntare SOLO dopo aver stipulato un DPA (Data Processing Agreement) con il provider di firma selezionato e aver aggiornato la privacy policy dello store, indicando l'invio di dati personali del cliente (email, telefono) a un fornitore terzo per il processo di firma. Finché non è spuntato, tutti i nuovi documenti vengono generati con il provider dummy (test), indipendentemente dal provider configurato sotto.","Cochez cette case UNIQUEMENT après avoir signé un DPA (accord de traitement des données) avec le fournisseur de signature sélectionné et mis à jour la politique de confidentialité de la boutique, en précisant l'envoi des données personnelles du client (e-mail, téléphone) à un prestataire tiers pour le processus de signature. Tant que la case n'est pas cochée, tous les nouveaux documents sont générés avec le fournisseur factice (test), quel que soit le fournisseur configuré ci-dessous."
"Usato quando il template non specifica un trigger proprio.","Utilisé lorsque le modèle ne spécifie pas son propre déclencheur."
"Il connettore usato per i nuovi documenti quando la modalità produzione è confermata sopra. Configura le credenziali nel gruppo del provider.","Le connecteur utilisé pour les nouveaux documents une fois le mode production confirmé ci-dessus. Configurez les identifiants dans le groupe du fournisseur."
"Numero massimo di tentativi per errori temporanei (rete/servizio) prima dello stato di errore.","Nombre maximal de tentatives pour les erreurs temporaires (réseau/service) avant le passage à l'état d'erreur."
"Cap di documenti accodati a ogni run del cron (throttling verso il provider).","Plafond de documents mis en file d'attente par exécution du cron (limitation vis-à-vis du fournisseur)."
"Es. https://demo.wsign.cloud (solo HTTPS).","Ex. https://demo.wsign.cloud (HTTPS uniquement)."
"Email dell'account owner WsSign.","E-mail du compte owner WsSign."
"Default OTP_SMS: richiede il telefono del firmatario.","Par défaut OTP_SMS : nécessite le téléphone du signataire."
"Inviato dal provider nell'invito a firmare.","Envoyé par le fournisseur dans l'invitation à signer."
"Indirizzo notificato da WsSign sugli eventi del processo.","Adresse notifiée par WsSign des événements du processus."
"IP separati da virgola; vuoto = nessun filtro IP (resta il token segreto).","IP séparées par des virgules ; vide = aucun filtre IP (le jeton secret reste applicable)."
"Stato grezzo restituito da WsSign → stato interno del documento. Gli stati non mappati vengono registrati nel log per essere aggiunti qui.","Statut brut renvoyé par WsSign → statut interne du document. Les statuts non mappés sont consignés dans le journal afin de pouvoir être ajoutés ici."
"Provider fittizio che simula la firma in locale. NON usare in produzione.","Fournisseur factice qui simule la signature en local. NE PAS utiliser en production."
"ATTENZIONE: abilitare solo in ambienti di test/sviluppo.","ATTENTION : à activer uniquement dans des environnements de test/développement."
"Dopo questo tempo il documento risulta firmato.","Passé ce délai, le document est marqué comme signé."
"Cron giornaliero che, se attivo, elimina PDF e dati personali (email/telefono) dei documenti conclusi (firmato/rifiutato/scaduto/annullato) oltre il periodo di conservazione. Il record e lo storico stato restano per finalità di audit/fiscali, senza PDF né PII.","Tâche cron quotidienne qui, si activée, supprime les PDF et les données personnelles (e-mail/téléphone) des documents terminés (signé/refusé/expiré/annulé) au-delà de la période de conservation. L'enregistrement et l'historique des statuts sont conservés à des fins d'audit/fiscales, sans PDF ni données personnelles."
"Disattivato di default: la cancellazione è distruttiva, va attivata consapevolmente dopo aver definito i tempi di conservazione richiesti (fiscali/legali).","Désactivé par défaut : la suppression est destructive et doit être activée en connaissance de cause après avoir défini les durées de conservation requises (fiscales/légales)."
"Dall'ultimo cambio di stato del documento concluso. Default 3650 (10 anni, indicativo: verificare i termini fiscali/legali applicabili).","Depuis le dernier changement de statut du document terminé. Par défaut 3650 (10 ans, indicatif : vérifiez les délais fiscaux/légaux applicables)."
"Cap di documenti elaborati a ogni run del cron.","Plafond de documents traités par exécution du cron."
"Template documenti","Modèles de documents"
"Configurazione","Configuration"
"Conferma ordine","Confirmation de commande"
"Creazione fattura","Création de facture"
"Fattura pagata","Facture payée"
"Manuale da backend","Manuel depuis le backend"
"-- Nessuno --","-- Aucun --"
"-- Usa default globale --","-- Utiliser la valeur globale par défaut --"
"Aggiungi mappatura","Ajouter un mappage"
"Carrello / Ordine","Panier / Commande"
"Carrello/Ordine","Panier/Commande"
"Documentazione API (nel repository del modulo)","Documentation de l'API (dans le dépôt du module)"
"Documento annullato per rigenerazione manuale.","Document annulé pour régénération manuelle."
"Documento con id ""%1"" inesistente.","Le document avec l'id « %1 » n'existe pas."
"Documento rigenerato (sostituisce #%1).","Document régénéré (remplace #%1)."
"Documento rigenerato: nuovo documento #%1 in elaborazione.","Document régénéré : le nouveau document #%1 est en cours de traitement."
"Dummy: PDF generato non trovato nello storage.","Factice : PDF généré introuvable dans le stockage."
"Dummy: il contenuto da inviare non è un PDF.","Factice : le contenu à envoyer n'est pas un PDF."
"Dummy: il documento non ha un PDF generato.","Factice : le document n'a pas de PDF généré."
"Dummy: process id assente o non riconosciuto.","Factice : id de processus manquant ou non reconnu."
"Elimina","Supprimer"
"Elimina template","Supprimer le modèle"
"Eliminare il template ""%1""?","Supprimer le modèle « %1 » ?"
"Eliminare questo template? I documenti già generati restano in storico.","Supprimer ce modèle ? Les documents déjà générés restent dans l'historique."
"Email del firmatario mancante o non valida.","E-mail du signataire manquant ou invalide."
"Errore durante il salvataggio del template.","Erreur lors de l'enregistrement du modèle."
"File PDF del template non trovato: %1","Fichier PDF du modèle introuvable : %1"
"File documento non trovato nello storage: %1","Fichier du document introuvable dans le stockage : %1"
"Grazie! La firma è stata acquisita. Riceverai conferma quando il documento sarà disponibile nel tuo account.","Merci ! La signature a été enregistrée. Vous recevrez une confirmation dès que le document sera disponible dans votre compte."
"ID","ID"
"Il PDF supera la dimensione massima di 10 MB.","Le PDF dépasse la taille maximale de 10 Mo."
"Il documento #%1 non è attivo: usa quello attivo per rigenerare.","Le document #%1 n'est pas actif : utilisez le document actif pour régénérer."
"Il documento non ha un PDF generato da inviare.","Le document n'a pas de PDF généré à envoyer."
"Il documento non ha un template associato.","Le document n'a pas de modèle associé."
"Il file caricato non è un PDF valido.","Le fichier téléversé n'est pas un PDF valide."
"Il file template non è un PDF.","Le fichier du modèle n'est pas un PDF."
"Il nome del template è obbligatorio.","Le nom du modèle est obligatoire."
"Il provider dummy non è abilitato: attivalo esplicitamente in configurazione (solo ambienti di test).","Le fournisseur factice n'est pas activé : activez-le explicitement dans la configuration (environnements de test uniquement)."
"Il template %1 non ha un file PDF caricato.","Le modèle %1 n'a pas de fichier PDF téléversé."
"Impossibile eliminare il template: %1","Impossible de supprimer le modèle : %1"
"Impossibile generare i documenti firma: %1","Impossible de générer les documents de signature : %1"
"Impossibile rigenerare il documento: %1","Impossible de régénérer le document : %1"
"Impossibile salvare il documento: %1","Impossible d'enregistrer le document : %1"
"Impossibile salvare il template: %1","Impossible d'enregistrer le modèle : %1"
"Indietro","Retour"
"Modifica","Modifier"
"Modifica template ""%1""","Modifier le modèle « %1 »"
"Nessun tag firma trovato nel PDF template: impossibile inserire i dati del firmatario.","Aucune balise de signature trouvée dans le PDF du modèle : impossible d'insérer les données du signataire."
"Nessun tag firma trovato nel PDF. Inserisci nel documento almeno un tag nel formato {WSIGN#larghezza,altezza#email-placeholder}.","Aucune balise de signature trouvée dans le PDF. Ajoutez au document au moins une balise au format {WSIGN#largeur,hauteur#email-placeholder}."
"Nessun template selezionato.","Aucun modèle sélectionné."
"Nome","Nom"
"Nuovo template documento","Nouveau modèle de document"
"PDF e dati personali eliminati per fine periodo di conservazione.","PDF et données personnelles supprimés à la fin de la période de conservation."
"PDF non supportato: cross-reference table classica non trovata (salvare come PDF 1.4).","PDF non pris en charge : table de références croisées classique introuvable (enregistrez au format PDF 1.4)."
"PDF non supportato: startxref non trovato.","PDF non pris en charge : startxref introuvable."
"PDF non supportato: trailer privo di Size/Root.","PDF non pris en charge : trailer sans Size/Root."
"PDF non supportato: usa una cross-reference table classica. Salva/esporta il documento come ""PDF 1.4"" e ricarica il file.","PDF non pris en charge : utilisez une table de références croisées classique. Enregistrez/exportez le document au format « PDF 1.4 » et téléversez-le à nouveau."
"Piattaforma di firma elettronica avanzata (OTP via SMS o email). Il connettore carica il PDF generato dal template, avvia la richiesta di firma verso il firmatario e riceve gli aggiornamenti di stato tramite callback autenticata. Richiede un account WsSign attivo (tenant, utente owner, password) fornito dal team WsSign.","Plateforme de signature électronique avancée (OTP par SMS ou e-mail). Le connecteur téléverse le PDF généré à partir du modèle, lance la demande de signature auprès du signataire et reçoit les mises à jour de statut via un rappel authentifié. Nécessite un compte WsSign actif (tenant, utilisateur owner, mot de passe) fourni par l'équipe WsSign."
"Prezzo","Prix"
"Prodotto","Produit"
"Provider di firma ""%1"" non registrato.","Le fournisseur de signature « %1 » n'est pas enregistré."
"Provider fittizio incluso nel modulo: non contatta nessun servizio esterno. Simula una firma riuscita dopo il ritardo configurato sotto, restituendo il PDF originale come ""firmato"". Utile per collaudare l'intero flusso (template, trigger, notifiche, area cliente) senza credenziali di un provider reale. Da NON abilitare in produzione.","Fournisseur factice inclus dans le module : il ne contacte aucun service externe. Il simule une signature réussie après le délai configuré ci-dessous, en renvoyant le PDF original comme « signé ». Utile pour tester l'ensemble du flux (modèles, déclencheurs, notifications, espace client) sans identifiants d'un fournisseur réel. NE PAS activer en production."
"Questo template non esiste più.","Ce modèle n'existe plus."
"Richiesta di generazione documenti firma presa in carico.","La demande de génération des documents de signature a été prise en compte."
"SKU","SKU"
"Salva template","Enregistrer le modèle"
"Stato interno","Statut interne"
"Stato provider","Statut du fournisseur"
"Telefono del firmatario mancante: richiesto da WsSign per l'OTP via SMS.","Téléphone du signataire manquant : requis par WsSign pour l'OTP par SMS."
"Telefono del firmatario non valido.","Le téléphone du signataire est invalide."
"Template con id ""%1"" inesistente.","Le modèle avec l'id « %1 » n'existe pas."
"Template documenti firma","Modèles de documents de signature"
"Template eliminato.","Modèle supprimé."
"Template salvato.","Modèle enregistré."
"Ti chiediamo di firmare digitalmente il documento relativo al tuo ordine.","Nous vous demandons de signer numériquement le document relatif à votre commande."
"WsSign: GUID non presente nella risposta di upload.","WsSign : GUID absent de la réponse de téléversement."
"WsSign: autenticazione fallita, verifica credenziali e tenant.","WsSign : échec de l'authentification, vérifiez les identifiants et le tenant."
"WsSign: caricamento documento rifiutato (%1).","WsSign : téléversement du document rejeté (%1)."
"WsSign: credenziali o tenant non configurati.","WsSign : identifiants ou tenant non configurés."
"WsSign: errore di rete durante ""%1"": %2","WsSign : erreur réseau pendant « %1 » : %2"
"WsSign: errore temporaneo del servizio durante ""%1"" (HTTP %2).","WsSign : erreur temporaire du service pendant « %1 » (HTTP %2)."
"WsSign: il contenuto scaricato non è un PDF valido.","WsSign : le contenu téléchargé n'est pas un PDF valide."
"WsSign: il documento non ha un processo avviato.","WsSign : le document n'a pas de processus démarré."
"WsSign: platform URL non configurato o non HTTPS.","WsSign : URL de la plateforme non configurée ou non HTTPS."
"WsSign: richiesta rifiutata durante ""%1"" (HTTP %2).","WsSign : requête rejetée pendant « %1 » (HTTP %2)."
"WsSign: risposta non-JSON durante ""%1"".","WsSign : réponse non JSON pendant « %1 »."
"WsSign: stato assente nella risposta del provider.","WsSign : statut absent de la réponse du fournisseur."
"WsSign: store del documento non valido.","WsSign : store du document invalide."
"WsSign: struttura risposta inattesa durante ""%1"".","WsSign : structure de réponse inattendue pendant « %1 »."
"PDF non supportato: sezione cross-reference classica non trovata alla posizione attesa.","PDF non pris en charge : section de référence croisée classique introuvable à la position attendue."
"PDF non supportato: trailer non trovato dopo la tabella cross-reference.","PDF non pris en charge : trailer introuvable après la table de référence croisée."
"PDF non supportato: oggetto cross-reference stream non riconosciuto.","PDF non pris en charge : objet de flux de référence croisée non reconnu."
"PDF non supportato: stream cross-reference non riconosciuto.","PDF non pris en charge : flux de référence croisée non reconnu."
"PDF non supportato: stream cross-reference incompleto.","PDF non pris en charge : flux de référence croisée incomplet."
"PDF non supportato: atteso un oggetto /Type /XRef.","PDF non pris en charge : un objet de /Type /XRef était attendu."
"PDF non supportato: dizionario cross-reference stream incompleto.","PDF non pris en charge : dictionnaire du flux de référence croisée incomplet."
"PDF non supportato: stream cross-reference non decomprimibile.","PDF non pris en charge : impossible de décompresser le flux de référence croisée."
"PDF non supportato: predictor cross-reference stream non gestito (valore %1).","PDF non pris en charge : predictor du flux de référence croisée non pris en charge (valeur %1)."
"PDF non supportato: parametri di predizione cross-reference stream non gestiti.","PDF non pris en charge : paramètres de prédiction du flux de référence croisée non pris en charge."
"PDF non supportato: larghezze /W cross-reference stream non valide.","PDF non pris en charge : largeurs /W du flux de référence croisée non valides."
"PDF non supportato: stream cross-reference troppo corto per le voci dichiarate.","PDF non pris en charge : flux de référence croisée trop court pour les entrées déclarées."
"PDF non supportato: stream cross-reference con predizione PNG malformato.","PDF non pris en charge : flux de référence croisée avec prédiction PNG malformée."
"PDF non supportato: filtro PNG riga cross-reference stream non riconosciuto (%1).","PDF non pris en charge : filtre PNG de ligne non reconnu dans le flux de référence croisée (%1)."
"PDF non supportato: catena cross-reference con troppe revisioni collegate (max %1).","PDF non pris en charge : la chaîne de référence croisée comporte trop de révisions liées (max %1)."
"PDF cifrati non sono supportati: rimuovi la protezione/password dal documento e ricarica il file.","Les PDF chiffrés ne sont pas pris en charge : retirez la protection/le mot de passe du document et rechargez le fichier."
"PDF non supportato: usa compressione a oggetti (object stream), non gestita in questa versione. Disabilita la compressione degli oggetti in fase di esportazione e ricarica il file.","PDF non pris en charge : il utilise la compression d'objets (object streams), non gérée dans cette version. Désactivez la compression des objets à l'export et rechargez le fichier."
"Il template non ha un file PDF caricato per questa vista.","Le modèle n'a pas de fichier PDF téléchargé pour cette vue de magasin."
"File PDF del template non trovato.","Fichier PDF du modèle introuvable."
"Impossibile generare l'anteprima: %1","Impossible de générer l'aperçu : %1"
"Scarica anteprima elaborata","Télécharger l'aperçu traité"
"Reminder automatici","Rappels automatiques"
"Solleciti per documenti in attesa di firma.","Rappels pour les documents en attente de signature."
"Invia solleciti al cliente","Envoyer des rappels au client"
"Invia email periodiche al cliente per ricordargli di firmare. Disattivato di default.","Envoyer des e-mails périodiques au client pour lui rappeler de signer. Désactivé par défaut."
"Template sollecito (cliente)","Modèle de rappel (client)"
"Giorni prima del primo sollecito","Jours avant le premier rappel"
"Giorni trascorsi dall'invio prima del primo reminder cliente.","Jours écoulés depuis l'envoi avant le premier rappel client."
"Giorni tra solleciti successivi","Jours entre les rappels successifs"
"Giorni da attendere tra un reminder e il successivo.","Jours à attendre entre un rappel et le suivant."
"Numero massimo di solleciti cliente","Nombre maximum de rappels client"
"Quante volte al massimo sollecitare il cliente.","Nombre maximum de fois pour rappeler au client."
"Invia escalation all'admin","Envoyer une escalade à l'administrateur"
"Invia una notifica all'admin se il documento rimane non firmato. Abilitato di default.","Envoyer une notification à l'administrateur si le document reste non signé. Activé par défaut."
"Template escalation (admin)","Modèle d'escalade (administrateur)"
"Giorni prima dell'escalation admin","Jours avant l'escalade administrateur"
"Giorni trascorsi dall'invio prima di allertare l'admin.","Jours écoulés depuis l'envoi avant d'alerter l'administrateur."
"Promemoria: Firma il tuo contratto (ordine %increment_id)","Rappel : Signez votre contrat (commande %increment_id)"
"ti ricordiamo che il contratto relativo al tuo ordine #%increment_id è ancora in attesa di firma digitale.","nous vous rappelons que le contrat pour votre commande #%increment_id est toujours en attente de signature numérique."
"Per completare l'ordine, ti invitiamo a seguire le istruzioni ricevute all'indirizzo %email dal provider di firma.","Pour finaliser la commande, nous vous invitons à suivre les instructions reçues à l'adresse %email de la part du fournisseur de signature."
"[Firma Digitale] Sollecito: Documento #%document_id in attesa di firma (ordine %increment_id)","[Signature Numérique] Rappel : Document #%document_id en attente de signature (commande %increment_id)"
"Il seguente documento è in attesa di firma digitale da oltre il periodo configurato di escalation.","Le document suivant est en attente de signature numérique au-delà de la période d'escalade configurée."
"Gestisci l'ordine in backend: <a href=\"\"%url\"\">%url</a>","Gérer la commande dans le backend : <a href=\"\"%url\"\">%url</a>"
"Inviato sollecito cliente (sollecito %1 di %2).","Rappel client envoyé (rappel %1 sur %2)."
"Inviata email di escalation all'admin per documento in attesa di firma.","E-mail d'escalade envoyé à l'administrateur pour le document en attente de signature."
"Nessuna validità legale — solo test/sviluppo","Aucune validité légale — test/développement uniquement"
"Firma Elettronica Avanzata (AES)","Signature Électronique Avancée (AES)"
"Nota: La classificazione del livello di firma si basa sulle specifiche dichiarate dal fornitore. Il modulo non garantisce l'adeguatezza legale o la conformità per scopi specifici.","Note : La classification du niveau de signature est basée sur les spécifications déclarées par le fournisseur. Le module ne garantit pas l'adéquation légale ou la conformité à des fins spécifiques."
"Connettori Aggiuntivi & Pianificati","Connecteurs Supplémentaires & Planifiés"
"Adobe Acrobat Sign","Adobe Acrobat Sign"
"Connettore per integrare le firme digitali ed elettroniche di Adobe Acrobat Sign. Consente l'autenticazione OAuth2 ed il tracciamento asincrono del processo di firma.","Connecteur pour intégrer les signatures numériques et électroniques d'Adobe Acrobat Sign. Permet l'authentification OAuth2 et le suivi asynchrone du processus de signature."
"Sito ufficiale del provider","Site officiel du fournisseur"
"Vuoi integrare un provider differente?","Vous souhaitez intégrer un fournisseur différent ?"
"Il modulo è progettato per essere esteso in modo modulare. Puoi implementare un connettore personalizzato per qualsiasi provider di firma digitale (es. DocuSign, Namirial, InfoCert) seguendo la nostra guida.","Le module est conçu pour être étendu de manière modulaire. Vous pouvez implémenter un connecteur personnalisé pour n'importe quel fournisseur de signature numérique (par exemple DocuSign, Namirial, InfoCert) en suivant notre guide."
"Guida all'integrazione dei provider di firma","Guide d'intégration des fournisseurs de signature"
"In sviluppo","En développement"
"Disponibile","Disponible"
"Connettori aggiuntivi","Connecteurs supplémentaires"
"Metriche e performance documenti","Mesures et performances des documents"
"Periodo di analisi:","Période d'analyse :"
"Ultimi 30 giorni","30 derniers jours"
"Ultimi 90 giorni","90 derniers jours"
"Ultimo anno","Dernière année"
"Sempre","Toujours"
"Totale generati","Total généré"
"Firmati","Signés"
"In attesa di firma","En attente de signature"
"Scaduti o Rifiutati","Expirés ou Refusés"
"Tempo medio firma","Temps moyen de signature"
"giorno","jour"
"giorni","jours"
"Posiziona la firma sul PDF","Placer la signature sur le PDF"
"Indietro","Retour"
"Pagina","Page"
"di","sur"
"Avanti","Suivant"
"Zoom -","Zoom -"
"Zoom +","Zoom +"
"Seleziona la firma trascinando il mouse per tracciare un riquadro sulla pagina del PDF.","Sélectionnez la position de la signature en faisant glisser pour dessiner un cadre sur la page PDF."
"Annulla","Annuler"
"Conferma Posizione","Confirmer la position"
"Traccia un riquadro sul PDF prima di confermare.","Dessinez un cadre de sélection sur le PDF avant de confirmer."
"Errore durante il salvataggio delle coordinate.","Erreur lors de l'enregistrement des coordonnées."
"Impossibile caricare il PDF temporaneo.","Impossible de charger le PDF temporaire."
"Sorgente Libreria pdf.js","Source de la bibliothèque pdf.js"
"URL CDN pdf.js","URL CDN pdf.js"
"Locale (Consigliato)","Local (Recommandé)"
"CDN","CDN"
"File non specificato.","Fichier non spécifié."
"Il file temporaneo richiesto non esiste.","Le fichier temporaire demandé n'existe pas."
"Parametri di firma non validi.","Paramètres de signature invalides."
"Il file temporaneo non esiste.","Le fichier temporaire n'existe pas."
"Operazione annullata.","Opération annulée."
