"Username (owner)","Usuario (owner)"
"Password","Contraseña"
"Tipo firma","Tipo de firma"
"Scadenza firma (giorni)","Caducidad de la firma (días)"
"Prefisso telefonico di default","Prefijo telefónico predeterminado"
"Messaggio per il firmatario","Mensaje para el firmante"
"Email notifier (opzionale)","Email del notificador (opcional)"
"Allowlist IP callback","Lista blanca de IP para el callback"
"Mappatura stati","Mapeo de estados"
"Dummy (solo test)","Dummy (solo pruebas)"
"Consenti provider dummy","Permitir proveedor dummy"
"Ritardo auto-firma (secondi)","Retraso de firma automática (segundos)"
"Conservazione documenti (GDPR)","Retención de documentos (RGPD)"
"Elimina automaticamente oltre il periodo di conservazione","Eliminar automáticamente tras el período de retención"
"Giorni di conservazione","Días de retención"
"Limite documenti per esecuzione","Límite de documentos por ejecución"
"Spuntare SOLO dopo aver stipulato un DPA (Data Processing Agreement) con il provider di firma selezionato e aver aggiornato la privacy policy dello store, indicando l'invio di dati personali del cliente (email, telefono) a un fornitore terzo per il processo di firma. Finché non è spuntato, tutti i nuovi documenti vengono generati con il provider dummy (test), indipendentemente dal provider configurato sotto.","Marca esta casilla SOLO después de firmar un DPA (Acuerdo de Tratamiento de Datos) con el proveedor de firma seleccionado y de haber actualizado la política de privacidad de la tienda, indicando el envío de datos personales del cliente (email, teléfono) a un proveedor externo para el proceso de firma. Hasta que no se marque, todos los documentos nuevos se generarán con el proveedor dummy (pruebas), independientemente del proveedor configurado abajo."
"Usato quando il template non specifica un trigger proprio.","Se usa cuando la plantilla no especifica su propio disparador."
"Il connettore usato per i nuovi documenti quando la modalità produzione è confermata sopra. Configura le credenziali nel gruppo del provider.","El conector usado para los nuevos documentos una vez confirmado el modo producción arriba. Configura las credenciales en el grupo del proveedor."
"Numero massimo di tentativi per errori temporanei (rete/servizio) prima dello stato di errore.","Número máximo de intentos para errores temporales (red/servicio) antes del estado de error."
"Cap di documenti accodati a ogni run del cron (throttling verso il provider).","Límite de documentos encolados por cada ejecución del cron (limitación hacia el proveedor)."
"Es. https://demo.wsign.cloud (solo HTTPS).","Ej. https://demo.wsign.cloud (solo HTTPS)."
"Email dell'account owner WsSign.","Email de la cuenta owner de WsSign."
"Default OTP_SMS: richiede il telefono del firmatario.","Por defecto OTP_SMS: requiere el teléfono del firmante."
"Inviato dal provider nell'invito a firmare.","Enviado por el proveedor en la invitación a firmar."
"Indirizzo notificato da WsSign sugli eventi del processo.","Dirección notificada por WsSign sobre los eventos del proceso."
"IP separati da virgola; vuoto = nessun filtro IP (resta il token segreto).","IPs separadas por comas; vacío = sin filtro de IP (el token secreto sigue aplicando)."
"Stato grezzo restituito da WsSign → stato interno del documento. Gli stati non mappati vengono registrati nel log per essere aggiunti qui.","Estado en bruto devuelto por WsSign → estado interno del documento. Los estados no mapeados se registran en el log para poder añadirlos aquí."
"Provider fittizio che simula la firma in locale. NON usare in produzione.","Proveedor ficticio que simula la firma en local. NO usar en producción."
"ATTENZIONE: abilitare solo in ambienti di test/sviluppo.","ATENCIÓN: habilitar solo en entornos de prueba/desarrollo."
"Dopo questo tempo il documento risulta firmato.","Transcurrido este tiempo, el documento se marca como firmado."
"Cron giornaliero che, se attivo, elimina PDF e dati personali (email/telefono) dei documenti conclusi (firmato/rifiutato/scaduto/annullato) oltre il periodo di conservazione. Il record e lo storico stato restano per finalità di audit/fiscali, senza PDF né PII.","Cron diario que, si está activo, elimina los PDF y los datos personales (email/teléfono) de los documentos concluidos (firmado/rechazado/caducado/cancelado) que superan el período de retención. El registro y el historial de estados se conservan con fines de auditoría/fiscales, sin PDF ni datos personales."
"Disattivato di default: la cancellazione è distruttiva, va attivata consapevolmente dopo aver definito i tempi di conservazione richiesti (fiscali/legali).","Desactivado por defecto: la eliminación es destructiva y debe activarse conscientemente tras definir los períodos de retención requeridos (fiscales/legales)."
"Dall'ultimo cambio di stato del documento concluso. Default 3650 (10 anni, indicativo: verificare i termini fiscali/legali applicabili).","A partir del último cambio de estado del documento concluido. Por defecto 3650 (10 años, indicativo: verifica los plazos fiscales/legales aplicables)."
"Cap di documenti elaborati a ogni run del cron.","Límite de documentos procesados por cada ejecución del cron."
"Template documenti","Plantillas de documentos"
"Configurazione","Configuración"
"Conferma ordine","Confirmación del pedido"
"Creazione fattura","Creación de factura"
"Fattura pagata","Factura pagada"
"Manuale da backend","Manual desde el backend"
"-- Nessuno --","-- Ninguno --"
"-- Usa default globale --","-- Usar valor global predeterminado --"
"Aggiungi mappatura","Añadir mapeo"
"Carrello / Ordine","Carrito / Pedido"
"Carrello/Ordine","Carrito/Pedido"
"Documentazione API (nel repository del modulo)","Documentación de la API (en el repositorio del módulo)"
"Documento annullato per rigenerazione manuale.","Documento cancelado para regeneración manual."
"Documento con id ""%1"" inesistente.","El documento con id «%1» no existe."
"Documento rigenerato (sostituisce #%1).","Documento regenerado (sustituye a #%1)."
"Documento rigenerato: nuovo documento #%1 in elaborazione.","Documento regenerado: el nuevo documento #%1 se está procesando."
"Dummy: PDF generato non trovato nello storage.","Dummy: PDF generado no encontrado en el almacenamiento."
"Dummy: il contenuto da inviare non è un PDF.","Dummy: el contenido a enviar no es un PDF."
"Dummy: il documento non ha un PDF generato.","Dummy: el documento no tiene un PDF generado."
"Dummy: process id assente o non riconosciuto.","Dummy: id de proceso ausente o no reconocido."
"Elimina","Eliminar"
"Elimina template","Eliminar plantilla"
"Eliminare il template ""%1""?","¿Eliminar la plantilla «%1»?"
"Eliminare questo template? I documenti già generati restano in storico.","¿Eliminar esta plantilla? Los documentos ya generados permanecen en el historial."
"Email del firmatario mancante o non valida.","Email del firmante ausente o no válido."
"Errore durante il salvataggio del template.","Error al guardar la plantilla."
"File PDF del template non trovato: %1","Archivo PDF de la plantilla no encontrado: %1"
"File documento non trovato nello storage: %1","Archivo del documento no encontrado en el almacenamiento: %1"
"Grazie! La firma è stata acquisita. Riceverai conferma quando il documento sarà disponibile nel tuo account.","¡Gracias! Se ha recibido la firma. Recibirás una confirmación cuando el documento esté disponible en tu cuenta."
"ID","ID"
"Il PDF supera la dimensione massima di 10 MB.","El PDF supera el tamaño máximo de 10 MB."
"Il documento #%1 non è attivo: usa quello attivo per rigenerare.","El documento #%1 no está activo: usa el activo para regenerar."
"Il documento non ha un PDF generato da inviare.","El documento no tiene un PDF generado para enviar."
"Il documento non ha un template associato.","El documento no tiene una plantilla asociada."
"Il file caricato non è un PDF valido.","El archivo cargado no es un PDF válido."
"Il file template non è un PDF.","El archivo de la plantilla no es un PDF."
"Il nome del template è obbligatorio.","El nombre de la plantilla es obligatorio."
"Il provider dummy non è abilitato: attivalo esplicitamente in configurazione (solo ambienti di test).","El proveedor dummy no está habilitado: actívalo explícitamente en la configuración (solo entornos de prueba)."
"Il template %1 non ha un file PDF caricato.","La plantilla %1 no tiene un archivo PDF cargado."
"Impossibile eliminare il template: %1","No se ha podido eliminar la plantilla: %1"
"Impossibile generare i documenti firma: %1","No se han podido generar los documentos de firma: %1"
"Impossibile rigenerare il documento: %1","No se ha podido regenerar el documento: %1"
"Impossibile salvare il documento: %1","No se ha podido guardar el documento: %1"
"Impossibile salvare il template: %1","No se ha podido guardar la plantilla: %1"
"Indietro","Atrás"
"Modifica","Editar"
"Modifica template ""%1""","Editar plantilla «%1»"
"Nessun tag firma trovato nel PDF template: impossibile inserire i dati del firmatario.","No se ha encontrado ninguna etiqueta de firma en el PDF de la plantilla: no se pueden insertar los datos del firmante."
"Nessun tag firma trovato nel PDF. Inserisci nel documento almeno un tag nel formato {WSIGN#larghezza,altezza#email-placeholder}.","No se ha encontrado ninguna etiqueta de firma en el PDF. Añade al documento al menos una etiqueta con el formato {WSIGN#ancho,alto#email-placeholder}."
"Nessun template selezionato.","Ninguna plantilla seleccionada."
"Nome","Nombre"
"Nuovo template documento","Nueva plantilla de documento"
"PDF e dati personali eliminati per fine periodo di conservazione.","PDF y datos personales eliminados al finalizar el período de retención."
"PDF non supportato: cross-reference table classica non trovata (salvare come PDF 1.4).","PDF no compatible: no se ha encontrado la tabla de referencias cruzadas clásica (guarda como PDF 1.4)."
"PDF non supportato: startxref non trovato.","PDF no compatible: no se ha encontrado startxref."
"PDF non supportato: trailer privo di Size/Root.","PDF no compatible: el trailer no tiene Size/Root."
"PDF non supportato: usa una cross-reference table classica. Salva/esporta il documento come ""PDF 1.4"" e ricarica il file.","PDF no compatible: usa una tabla de referencias cruzadas clásica. Guarda/exporta el documento como «PDF 1.4» y vuelve a cargar el archivo."
"Piattaforma di firma elettronica avanzata (OTP via SMS o email). Il connettore carica il PDF generato dal template, avvia la richiesta di firma verso il firmatario e riceve gli aggiornamenti di stato tramite callback autenticata. Richiede un account WsSign attivo (tenant, utente owner, password) fornito dal team WsSign.","Plataforma de firma electrónica avanzada (OTP por SMS o email). El conector carga el PDF generado a partir de la plantilla, inicia la solicitud de firma al firmante y recibe las actualizaciones de estado mediante un callback autenticado. Requiere una cuenta WsSign activa (tenant, usuario owner, contraseña) proporcionada por el equipo de WsSign."
"Prezzo","Precio"
"Prodotto","Producto"
"Provider di firma ""%1"" non registrato.","El proveedor de firma «%1» no está registrado."
"Provider fittizio incluso nel modulo: non contatta nessun servizio esterno. Simula una firma riuscita dopo il ritardo configurato sotto, restituendo il PDF originale come ""firmato"". Utile per collaudare l'intero flusso (template, trigger, notifiche, area cliente) senza credenziali di un provider reale. Da NON abilitare in produzione.","Proveedor ficticio incluido en el módulo: no contacta con ningún servicio externo. Simula una firma exitosa tras el retraso configurado abajo, devolviendo el PDF original como «firmado». Útil para probar todo el flujo (plantillas, disparadores, notificaciones, área de cliente) sin credenciales de un proveedor real. NO habilitar en producción."
"Questo template non esiste più.","Esta plantilla ya no existe."
"Richiesta di generazione documenti firma presa in carico.","Se ha aceptado la solicitud de generación de documentos de firma."
"SKU","SKU"
"Salva template","Guardar plantilla"
"Stato interno","Estado interno"
"Stato provider","Estado del proveedor"
"Telefono del firmatario mancante: richiesto da WsSign per l'OTP via SMS.","Falta el teléfono del firmante: requerido por WsSign para el OTP por SMS."
"Telefono del firmatario non valido.","El teléfono del firmante no es válido."
"Template con id ""%1"" inesistente.","La plantilla con id «%1» no existe."
"Template documenti firma","Plantillas de documentos de firma"
"Template eliminato.","Plantilla eliminada."
"Template salvato.","Plantilla guardada."
"Ti chiediamo di firmare digitalmente il documento relativo al tuo ordine.","Te pedimos que firmes digitalmente el documento relacionado con tu pedido."
"WsSign: GUID non presente nella risposta di upload.","WsSign: falta el GUID en la respuesta de carga."
"WsSign: autenticazione fallita, verifica credenziali e tenant.","WsSign: fallo de autenticación, verifica las credenciales y el tenant."
"WsSign: caricamento documento rifiutato (%1).","WsSign: carga del documento rechazada (%1)."
"WsSign: credenziali o tenant non configurati.","WsSign: credenciales o tenant no configurados."
"WsSign: errore di rete durante ""%1"": %2","WsSign: error de red durante «%1»: %2"
"WsSign: errore temporaneo del servizio durante ""%1"" (HTTP %2).","WsSign: error temporal del servicio durante «%1» (HTTP %2)."
"WsSign: il contenuto scaricato non è un PDF valido.","WsSign: el contenido descargado no es un PDF válido."
"WsSign: il documento non ha un processo avviato.","WsSign: el documento no tiene un proceso iniciado."
"WsSign: platform URL non configurato o non HTTPS.","WsSign: URL de la plataforma no configurada o no es HTTPS."
"WsSign: richiesta rifiutata durante ""%1"" (HTTP %2).","WsSign: solicitud rechazada durante «%1» (HTTP %2)."
"WsSign: risposta non-JSON durante ""%1"".","WsSign: respuesta no JSON durante «%1»."
"WsSign: stato assente nella risposta del provider.","WsSign: falta el estado en la respuesta del proveedor."
"WsSign: store del documento non valido.","WsSign: store del documento no válido."
"WsSign: struttura risposta inattesa durante ""%1"".","WsSign: estructura de respuesta inesperada durante «%1»."
"PDF non supportato: sezione cross-reference classica non trovata alla posizione attesa.","PDF no compatible: no se encontró la sección de referencia cruzada clásica en la posición esperada."
"PDF non supportato: trailer non trovato dopo la tabella cross-reference.","PDF no compatible: no se encontró el trailer después de la tabla de referencia cruzada."
"PDF non supportato: oggetto cross-reference stream non riconosciuto.","PDF no compatible: objeto de flujo de referencia cruzada no reconocido."
"PDF non supportato: stream cross-reference non riconosciuto.","PDF no compatible: flujo de referencia cruzada no reconocido."
"PDF non supportato: stream cross-reference incompleto.","PDF no compatible: flujo de referencia cruzada incompleto."
"PDF non supportato: atteso un oggetto /Type /XRef.","PDF no compatible: se esperaba un objeto de /Type /XRef."
"PDF non supportato: dizionario cross-reference stream incompleto.","PDF no compatible: diccionario del flujo de referencia cruzada incompleto."
"PDF non supportato: stream cross-reference non decomprimibile.","PDF no compatible: no se pudo descomprimir el flujo de referencia cruzada."
"PDF non supportato: predictor cross-reference stream non gestito (valore %1).","PDF no compatible: predictor del flujo de referencia cruzada no compatible (valor %1)."
"PDF non supportato: parametri di predizione cross-reference stream non gestiti.","PDF no compatible: parámetros de predicción del flujo de referencia cruzada no compatibles."
"PDF non supportato: larghezze /W cross-reference stream non valide.","PDF no compatible: anchos /W del flujo de referencia cruzada no válidos."
"PDF non supportato: stream cross-reference troppo corto per le voci dichiarate.","PDF no compatible: flujo de referencia cruzada demasiado corto para las entradas declaradas."
"PDF non supportato: stream cross-reference con predizione PNG malformato.","PDF no compatible: flujo de referencia cruzada con predicción PNG malformada."
"PDF non supportato: filtro PNG riga cross-reference stream non riconosciuto (%1).","PDF no compatible: filtro PNG de fila no reconocido en el flujo de referencia cruzada (%1)."
"PDF non supportato: catena cross-reference con troppe revisioni collegate (max %1).","PDF no compatible: la cadena de referencia cruzada tiene demasiadas revisiones enlazadas (máx. %1)."
"PDF cifrati non sono supportati: rimuovi la protezione/password dal documento e ricarica il file.","Los PDF cifrados no son compatibles: elimina la protección/contraseña del documento y vuelve a cargar el archivo."
"PDF non supportato: usa compressione a oggetti (object stream), non gestita in questa versione. Disabilita la compressione degli oggetti in fase di esportazione e ricarica il file.","PDF no compatible: utiliza compresión de objetos (object streams), no compatible en esta versión. Desactiva la compresión de objetos al exportar y vuelve a cargar el archivo."
"Il template non ha un file PDF caricato per questa vista.","La plantilla no tiene un archivo PDF cargado para esta vista de tienda."
"File PDF del template non trovato.","No se encontró el archivo PDF de la plantilla."
"Impossibile generare l'anteprima: %1","No se pudo generar la vista previa: %1"
"Scarica anteprima elaborata","Descargar vista previa procesada"
"Reminder automatici","Recordatorios automáticos"
"Solleciti per documenti in attesa di firma.","Recordatorios de documentos pendientes de firma."
"Invia solleciti al cliente","Enviar recordatorios al cliente"
"Invia email periodiche al cliente per ricordargli di firmare. Disattivato di default.","Enviar correos electrónicos periódicos al cliente para recordarle que firme. Desactivado por defecto."
"Template sollecito (cliente)","Plantilla de recordatorio (cliente)"
"Giorni prima del primo sollecito","Días antes del primer recordatorio"
"Giorni trascorsi dall'invio prima del primo reminder cliente.","Días transcurridos desde el envío antes del primer recordatorio al cliente."
"Giorni tra solleciti successivi","Días entre recordatorios sucesivos"
"Giorni da attendere tra un reminder e il successivo.","Días a esperar entre un recordatorio y el siguiente."
"Numero massimo di solleciti cliente","Número máximo de recordatorios al cliente"
"Quante volte al massimo sollecitare il cliente.","Número máximo de veces que se puede recordar al cliente."
"Invia escalation all'admin","Enviar escalamiento al administrador"
"Invia una notifica all'admin se il documento rimane non firmato. Abilitato di default.","Enviar una notificación al administrador si el documento permanece sin firmar. Habilitado por defecto."
"Template escalation (admin)","Plantilla de escalamiento (administrador)"
"Giorni prima dell'escalation admin","Días antes del escalamiento al administrador"
"Giorni trascorsi dall'invio prima di allertare l'admin.","Días transcurridos desde el envío antes de alertar al administrador."
"Promemoria: Firma il tuo contratto (ordine %increment_id)","Recordatorio: Firma tu contrato (pedido %increment_id)"
"ti ricordiamo che il contratto relativo al tuo ordine #%increment_id è ancora in attesa di firma digitale.","le recordamos que el contrato relativo a su pedido #%increment_id aún está pendiente de firma digital."
"Per completare l'ordine, ti invitiamo a seguire le istruzioni ricevute all'indirizzo %email dal provider di firma.","Para completar el pedido, le invitamos a seguir las instrucciones recibidas en %email por parte del proveedor de firma."
"[Firma Digitale] Sollecito: Documento #%document_id in attesa di firma (ordine %increment_id)","[Firma Digital] Recordatorio: Documento #%document_id pendiente de firma (pedido %increment_id)"
"Il seguente documento è in attesa di firma digitale da oltre il periodo configurato di escalation.","El siguiente documento está pendiente de firma digital más allá del período de escalamiento configurado."
"Gestisci l'ordine in backend: <a href=\"\"%url\"\">%url</a>","Gestionar el pedido en el backend: <a href=\"\"%url\"\">%url</a>"
"Inviato sollecito cliente (sollecito %1 di %2).","Recordatorio enviado al cliente (%1 de %2)."
"Inviata email di escalation all'admin per documento in attesa di firma.","Correo electrónico de escalamiento enviado al administrador para el documento pendiente de firma."
"Nessuna validità legale — solo test/sviluppo","Sin validez legal — solo test/desarrollo"
"Firma Elettronica Avanzata (AES)","Firma Electrónica Avanzada (AES)"
"Nota: La classificazione del livello di firma si basa sulle specifiche dichiarate dal fornitore. Il modulo non garantisce l'adeguatezza legale o la conformità per scopi specifici.","Nota: La clasificación del nivel de firma se basa en las especificaciones declaradas por el proveedor. El módulo no garantiza la adecuación legal o la conformidad para fines específicos."
"Connettori Aggiuntivi & Pianificati","Conectores Adicionales y Planificados"
"Adobe Acrobat Sign","Adobe Acrobat Sign"
"Connettore per integrare le firme digitali ed elettroniche di Adobe Acrobat Sign. Consente l'autenticazione OAuth2 ed il tracciamento asincrono del processo di firma.","Conector para integrar las firmas digitales y electrónicas de Adobe Acrobat Sign. Permite la autenticación OAuth2 y el seguimiento asíncrono del proceso de firma."
"Sito ufficiale del provider","Sitio oficial del proveedor"
"Vuoi integrare un provider differente?","¿Quieres integrar un proveedor diferente?"
"Il modulo è progettato per essere esteso in modo modulare. Puoi implementare un connettore personalizzato per qualsiasi provider di firma digitale (es. DocuSign, Namirial, InfoCert) seguendo la nostra guida.","El módulo está diseñado para extenderse de forma modular. Puede implementar un conector personalizado para cualquier proveedor de firma digital (por ejemplo, DocuSign, Namirial, InfoCert) siguiendo nuestra guía."
"Guida all'integrazione dei provider di firma","Guía para la integración de proveedores de firma"
"In sviluppo","En desarrollo"
"Disponibile","Disponible"
"Connettori aggiuntivi","Conectores adicionales"
"Metriche e performance documenti","Métricas y rendimiento de documentos"
"Periodo di analisi:","Periodo de análisis:"
"Ultimi 30 giorni","Últimos 30 días"
"Ultimi 90 giorni","Últimos 90 días"
"Ultimo anno","Último año"
"Sempre","Siempre"
"Totale generati","Total generados"
"Firmati","Firmados"
"In attesa di firma","Pendientes de firma"
"Scaduti o Rifiutati","Expirados o Rechazados"
"Tempo medio firma","Tiempo medio de firma"
"giorno","día"
"giorni","días"
"Posiziona la firma sul PDF","Coloque la firma en el PDF"
"Indietro","Atrás"
"Pagina","Página"
"di","de"
"Avanti","Siguiente"
"Zoom -","Zoom -"
"Zoom +","Zoom +"
"Seleziona la firma trascinando il mouse per tracciare un riquadro sulla pagina del PDF.","Seleccione la posición de la firma arrastrando para dibujar un cuadro en la página PDF."
"Annulla","Cancelar"
"Conferma Posizione","Confirmar posición"
"Traccia un riquadro sul PDF prima di confermare.","Dibuje un cuadro de selección en el PDF antes de confirmar."
"Errore durante il salvataggio delle coordinate.","Error al guardar las coordenadas."
"Impossibile caricare il PDF temporaneo.","No se pudo cargar el PDF temporal."
"Sorgente Libreria pdf.js","Origen de la biblioteca pdf.js"
"URL CDN pdf.js","URL de CDN para pdf.js"
"Locale (Consigliato)","Local (Recomendado)"
"CDN","CDN"
"File non specificato.","Archivo no especificado."
"Il file temporaneo richiesto non esiste.","El archivo temporal solicitado no existe."
"Parametri di firma non validi.","Parámetros de firma no válidos."
"Il file temporaneo non esiste.","El archivo temporal no existe."
"Operazione annullata.","Operación cancelada."
